Joule_heating,Points_0,Points_1,Points_2
5.49674,0.00113532,0.0277168,0.025
5.4961,0.000693955,0.0288777,0.025
5.49562,0.0,0.0234785,0.0242197
5.49509,0.000283376,0.0228631,0.0244923
5.49453,0.0,0.0275974,0.0243274
5.49347,0.000135132,0.0278543,0.0244694
5.49343,0.000176143,0.0211255,0.0248809
5.4928,0.0,0.0240658,0.0241469
5.49262,6.66902e-05,0.0289764,0.0247495
5.49252,0.000232453,0.025503,0.0242537
5.49207,0.000459332,0.0270204,0.0245179
5.49148,0.00127723,0.0229635,0.025
5.49144,0.00137592,0.0264925,0.025
5.49042,0.000226285,0.0260439,0.0242703
5.49012,1.77884e-05,0.0287582,0.0246322
5.48915,0.0,0.0270325,0.024222
5.48914,0.0,0.0236153,0.0241971
5.48903,0.000473613,0.0219394,0.0247719
5.48886,0.000334996,0.0294705,0.024972
5.4885,0.000931478,0.028395,0.025
5.48515,0.00044778,0.0246115,0.0243918
5.48331,0.000496123,0.0249457,0.0244092
5.48125,0.000305251,0.0244955,0.0243045
5.48115,-1.0842000000000001e-19,0.0284004,0.0245
5.48115,0.0,0.0277563,0.024343
5.48089,0.000278655,0.0215806,0.0247768
5.47931,8.43369e-05,0.0291184,0.0247779
5.47908,0.000678068,0.0258537,0.0245292
5.4774,0.000425492,0.0277762,0.0246065
5.47733,0.000474659,0.0244454,0.0244079
5.47678,0.00122435,0.0274939,0.025
5.47628,0.00105697,0.0253026,0.0247385
5.47618,0.000199513,0.0284074,0.0246227
5.47579,-1.0842000000000001e-19,0.0220088,0.0245
5.47415,0.000331955,0.0246444,0.0243059
5.47338,0.000255115,0.0230134,0.0244267
5.47301,0.0,0.0279116,0.0243674
5.47297,0.000838206,0.0272463,0.0247454
5.47271,0.0,0.0268339,0.0241735
5.47233,0.000286101,0.0249562,0.0242644
5.47219,0.000387134,0.0253602,0.0243278
5.47122,0.000331296,0.0208067,0.0249707
5.46886,0.000949305,0.0256471,0.0246743
5.46878,0.0005,0.0208992,0.025
5.46791,0.000668408,0.0211963,0.025
5.46786,0.000451183,0.0266804,0.0244436
5.46764,0.00130426,0.0272161,0.025
5.46581,2.11856e-05,0.0215152,0.024644
5.46579,0.000326365,0.0231705,0.0244355
5.46491,0.000435926,0.028081,0.024661
5.46489,0.0005,0.029369,0.025
5.46293,0.000900431,0.0285901,0.025
5.46274,8.36539e-05,0.0212752,0.0247769
5.46183,0.000131742,0.0265412,0.0242159
5.46124,0.000818472,0.0263482,0.0246253
5.46049,0.000367676,0.0233297,0.0244317
5.45926,0.00028314,0.0214173,0.0247986
5.45872,0.000125977,0.0233268,0.0242801
5.45668,0.000210096,0.0217383,0.0246754
5.45622,0.0,0.0225292,0.0243455
5.45578,0.00125672,0.0226128,0.025
5.4545,0.000626873,0.027193,0.0245992
5.45275,8.79092e-05,0.0292771,0.0247832
5.45105,0.0,0.0280491,0.0243767
5.45027,0.000287112,0.0239122,0.0243037
5.45024,0.000560127,0.0236434,0.0244951
5.44978,0.0,0.0228935,0.0242559
5.44902,0.000163359,0.027135,0.0243034
5.44882,0.000687897,0.029077,0.025
5.44547,0.000487727,0.0287088,0.0248107
5.44526,0.000487899,0.0215366,0.0248303
5.44525,0.000293149,0.0273399,0.0244165
5.44381,0.000189866,0.0209174,0.0248922
5.44179,0.000239772,0.0280823,0.0245277
5.44164,0.000315667,0.0243204,0.0242772
5.44164,0.000108521,0.0281376,0.0244607
5.4387,0.000475584,0.0264596,0.0244045
5.43833,0.00118029,0.0279339,0.025
5.43734,0.000234331,0.021925,0.0246153
5.43732,0.0,0.0233407,0.0241717
5.43631,0.000480987,0.0289048,0.0248484
5.43492,0.000277594,0.0291062,0.0248133
5.43484,0.000322627,0.025222,0.0242439
5.43433,0.000633088,0.0253828,0.02444
5.4343,0.000250899,0.0287781,0.0247057
5.43389,0.000952676,0.0216003,0.025
5.43373,0.000598542,0.0228457,0.0246012
5.43303,0.000286436,0.0289584,0.0247748
5.43275,0.0,0.0230357,0.0242132
5.43223,0.00026695,0.0212526,0.0248115
5.4319,-1.0842000000000001e-19,0.0218788,0.0245
5.43123,0.0,0.0223809,0.0243489
5.43083,1.69093e-05,0.0289064,0.0246289
5.43063,-1.0842000000000001e-19,0.0285585,0.0245
5.43008,0.000351368,0.0218148,0.02469
5.42758,0.000307967,0.0265633,0.0242965
5.42736,0.0,0.0231886,0.0241835
5.42447,0.000120271,0.0221994,0.0244635
5.42432,0.000626637,0.0248275,0.0244274
5.42427,0.000813217,0.025364,0.0245386
5.42311,0.000156702,0.0230755,0.0242988
5.42145,0.000150298,0.0223868,0.024433
5.41966,0.000304987,0.025819,0.0242309
5.4191,0.000179257,0.0295721,0.0248836
5.41857,0.00030357,0.0275879,0.0244363
5.41852,0.000982123,0.0230852,0.0247557
5.41682,0.0,0.0272551,0.0241741
5.41609,0.0005,0.0207022,0.025
5.41434,-1.0842000000000001e-19,0.0217489,0.0245
5.4134,2.00724e-05,0.0213663,0.0246402
5.41161,0.0,0.0281875,0.0243635
5.41154,0.000295885,0.0278037,0.0244653
5.41135,0.000145757,0.0249313,0.0241038
5.41128,0.000299506,0.0234793,0.0243171
5.4101,0.000364266,0.0261717,0.0242792
5.41007,0.0005,0.029566,0.025
5.40892,0.00110457,0.0260474,0.024724
5.40848,0.000250709,0.0286071,0.0246272
5.40845,-1.0842000000000001e-19,0.0286884,0.0245
5.40666,0.000335117,0.0296674,0.024972
5.40608,0.000422492,0.0221189,0.0246222
5.40596,0.000675107,0.0292661,0.025
5.40577,6.45582e-05,0.0211408,0.0247457
5.4048,0.000969173,0.0250147,0.0246119
5.40474,0.00063668,0.0279271,0.0246744
5.4043,0.000464159,0.0273061,0.0244682
5.40318,0.000441315,0.0247818,0.0242913
5.40312,8.46435e-05,0.0294349,0.0247784
5.40306,0.00111731,0.0263656,0.0247466
5.40228,0.000461648,0.0239822,0.0243512
5.40214,0.000118322,0.0220359,0.0244804
5.40206,0.000705279,0.0209984,0.025
5.40147,0.0,0.0222244,0.0243557
5.40059,1.72513e-05,0.0290595,0.0246302
5.39925,0.000625301,0.0225636,0.0246266
5.39909,0.000333143,0.0206072,0.0249713
5.39867,0.000133352,0.0273145,0.0242562
5.39813,0.000801727,0.0247881,0.0245059
5.39615,0.0,0.0252064,0.0239842
5.39477,0.000147678,0.0282909,0.0244689
5.39335,0.00070663,0.0240382,0.0244827
5.3929,8.14403e-05,0.0210023,0.0247735
5.39142,0.000124224,0.0284711,0.024499
5.39121,0.000243241,0.029233,0.0247843
5.39102,0.000175217,0.0252196,0.0240969
5.39055,0.000169542,0.0228746,0.0243039
5.39012,0.000397491,0.0284174,0.0246384
5.38928,0.000631597,0.0269769,0.0245049
5.38916,0.000953535,0.0287887,0.025
5.38884,0.000180996,0.0239811,0.0241585
5.38489,0.000176027,0.0207101,0.0248808
5.38486,0.0,0.025015,0.0239737
5.38455,0.00042978,0.0259978,0.0242815
5.38057,0.00106111,0.0270096,0.0247519
5.37997,0.000471519,0.0227078,0.0244999
5.37913,-1.0842000000000001e-19,0.0215959,0.0245
5.37767,0.0012974,0.0222242,0.025
5.37745,0.000474291,0.0213176,0.0248106
5.37716,0.00120256,0.028232,0.025
5.37715,0.000686908,0.0251161,0.0244101
5.37694,0.0,0.0283332,0.0243595
5.37649,0.0,0.022756,0.0241982
5.37601,0.0,0.022086,0.0243605
5.37458,0.000474127,0.0290858,0.0248323
5.37279,0.000301655,0.0225992,0.0244188
5.37225,0.00108296,0.0272702,0.0247872
5.37184,0.000154169,0.0237434,0.0241481
5.3718,0.000666223,0.0208011,0.025
5.37164,0.000891708,0.0289851,0.025
5.37105,0.000118501,0.0218835,0.0244893
5.37083,0.00033772,0.0224119,0.0244762
5.37062,1.92412e-05,0.0292049,0.0246374
5.36874,0.000523827,0.0268473,0.0244006
5.36773,-1.0842000000000001e-19,0.028843,0.0245
5.36758,0.0,0.0263294,0.0240014
5.36562,0.00025693,0.0246862,0.0241337
5.36548,0.0,0.0265258,0.0240157
5.36535,0.000489213,0.0228758,0.0244645
5.3634,0.000179489,0.0269331,0.0241859
5.36324,0.000332662,0.0268019,0.0242686
5.36263,0.000514027,0.022349,0.024572
5.36179,0.000664451,0.0284961,0.0247637
5.36172,0.000662423,0.0294629,0.025
5.35936,0.000202439,0.0215236,0.0246216
5.35887,0.000187178,0.0263638,0.0241204
5.35769,0.000286787,0.0232825,0.0242741
5.35384,8.1426e-05,0.0208485,0.0247735
5.35369,0.0001818,0.0274861,0.0242671
5.35364,0.0,0.0237236,0.0240266
5.35266,0.0,0.0279764,0.0242441
5.35252,0.0005,0.0205052,0.025
5.35252,0.000487404,0.0211298,0.0248382
5.35144,0.000619542,0.0262111,0.0243782
5.35113,0.000902318,0.0227761,0.0246855
5.35069,0.0,0.0219402,0.0243755
5.35024,0.000698031,0.021733,0.0247784
5.35021,0.000165525,0.0234846,0.0241618
5.34948,0.00094904,0.0212011,0.025
5.34945,0.000175066,0.0276841,0.0242954
5.34874,0.00037646,0.0263516,0.0242331
5.34754,0.0,0.0284746,0.0243664
5.34456,0.000174555,0.0259816,0.0240677
5.34419,0.000274939,0.0293919,0.0247926
5.34362,0.00067222,0.0230438,0.0245172
5.34251,0.000306489,0.0236693,0.0242211
5.34233,0.000337621,0.0204066,0.0249729
5.34151,0.000437381,0.0209604,0.0248535
5.34003,0.000181219,0.0291178,0.0246674
5.33856,-1.0842000000000001e-19,0.0214378,0.0245
5.33763,0.00170071,0.0252004,0.025
5.33718,0.000646201,0.02741,0.0245192
5.33621,0.00141378,0.0277364,0.025
5.33541,0.000501059,0.028275,0.0246012
5.33488,0.000197228,0.0297745,0.0248979
5.33259,0.000716886,0.0267871,0.0244724
5.33255,0.0,0.0254554,0.0239159
5.33255,1.68707e-05,0.0212201,0.0246288
5.33216,0.0005,0.029763,0.025
5.33181,1.92383e-05,0.0293551,0.0246374
5.33141,0.000454928,0.0279635,0.024503
5.33113,6.7365e-05,0.0295739,0.0247507
5.3307,0.000687658,0.0243558,0.0243833
5.33063,0.000339728,0.0298661,0.0249736
5.33,0.000453403,0.0237615,0.0242878
5.32986,0.000205903,0.0227163,0.0242878
5.32948,0.000951636,0.024427,0.0245371
5.32946,0.0,0.0243533,0.0239397
5.32924,0.00033733,0.0270696,0.0242704
5.3292,0.0,0.0274597,0.0241114
5.32851,0.000511302,0.0235783,0.0243409
5.3279,0.00018345,0.0257495,0.0240443
5.32778,0.000306348,0.0211104,0.0247564
5.32769,0.000319834,0.0240997,0.0241684
5.32752,0.000169947,0.0267134,0.0241099
5.32745,0.000481091,0.024215,0.0242614
5.32522,0.000514553,0.0257133,0.0242556
5.32236,-1.0842000000000001e-19,0.0289915,0.0245
5.32168,0.0001945,0.0205042,0.0248958
5.32165,0.000561706,0.0271413,0.0244112
5.32156,0.000143744,0.0225674,0.0242716
5.321,0.0,0.0218045,0.0243741
5.32071,0.000295796,0.0222027,0.0244441
5.3206,0.000230072,0.0289658,0.0246249
5.31934,0.0,0.0278379,0.0241773
5.31732,1.64233e-05,0.0210768,0.0246271
5.31581,0.00035573,0.0228035,0.0243461
5.31532,0.00044276,0.0216668,0.0246466
5.31472,0.000135338,0.0280012,0.0242977
5.31458,0.000223883,0.0213077,0.0246524
5.31346,0.00017854,0.0278511,0.0242912
5.31342,0.000278858,0.0209351,0.0247805
5.31324,0.000755975,0.0282358,0.0247044
5.31233,0.00106597,0.0240931,0.0246062
5.31203,0.0,0.0226101,0.0241579
5.31182,0.000711162,0.0234107,0.0244581
5.30437,0.0,0.0286289,0.0243629
5.30419,0.000928103,0.0291843,0.025
5.30415,0.0,0.0261077,0.0239105
5.30374,0.0,0.0276605,0.0241233
5.30032,0.000336368,0.028287,0.0244742
5.30027,0.000757071,0.0256364,0.0243778
5.29889,0.000391882,0.0214513,0.0246633
5.29872,0.00104345,0.0267031,0.0246246
5.29865,0.000705953,0.0206058,0.025
5.29793,8.54045e-05,0.0297132,0.0247795
5.29699,0.0,0.0281131,0.0242116
5.29684,6.45084e-05,0.0207107,0.0247457
5.29589,0.000284666,0.0220255,0.0244544
5.29582,0.000467788,0.0294347,0.0248418
5.29566,0.00024045,0.0207854,0.0247895
5.29532,0.000854438,0.0293673,0.025
5.29489,0.00027942,0.024373,0.0240847
5.29457,0.0005,0.0203083,0.025
5.294,0.000674186,0.0296605,0.025
5.29359,0.0,0.023492,0.0239859
5.29336,0.00134792,0.0218331,0.025
5.29318,0.000431152,0.027457,0.0243511
5.29149,0.00173878,0.0259477,0.025
5.29137,0.000921996,0.0278764,0.0247044
5.29057,0.000326664,0.0238715,0.0241521
5.28961,1.84361e-05,0.0209321,0.0246345
5.2887,0.000331964,0.0202049,0.0249709
5.28864,0.000768068,0.0220807,0.0246759
5.2883,0.0,0.0223023,0.0242006
5.28678,0.000163951,0.0286207,0.0244438
5.2866,-1.0842000000000001e-19,0.0291324,0.0245
5.28641,0.000156552,0.023239,0.0241165
5.2862,0.000489904,0.025046,0.0241866
5.28498,0.000206365,0.021725,0.0244798
5.28459,0.00160969,0.0227703,0.025
5.2843,0.000524099,0.0253466,0.0242065
5.28309,0.000480292,0.0245438,0.0241912
5.28228,0.000197503,0.0299654,0.0248981
5.28144,-1.0842000000000001e-19,0.0213079,0.0245
5.28144,0.000311378,0.0279647,0.0243628
5.28124,0.00156346,0.0274742,0.025
5.2806,8.31767e-05,0.0205713,0.0247761
5.28055,0.000334758,0.0300659,0.0249719
5.28048,0.0,0.0239078,0.0239204
5.28046,0.000132031,0.0230071,0.0241304
5.27914,0.000426565,0.02298,0.0243166
5.27826,0.000271662,0.0295743,0.0247841
5.27809,0.000430966,0.0288157,0.0246373
5.27782,0.000484929,0.0286004,0.0246083
5.27716,0.000694168,0.024636,0.0243152
5.27709,0.0,0.0248342,0.023855
5.277,0.000705354,0.0288962,0.0247919
5.27375,0.0,0.0224483,0.0241499
5.27369,0.0,0.0270033,0.023972
5.27358,0.0,0.022909,0.0240521
5.27314,0.0,0.0230834,0.0240231
5.2728,0.00129074,0.0247728,0.0246729
5.27251,0.000201572,0.0241707,0.0240223
5.27173,0.0,0.0241423,0.0238889
5.27055,0.0005,0.02996,0.025
5.27032,0.000437477,0.0292681,0.0247578
5.27015,0.000355278,0.0291256,0.0246787
5.26953,0.000194033,0.0203103,0.0248955
5.26949,1.73131e-05,0.0294969,0.0246304
5.26907,0.000133395,0.0289225,0.0244978
5.26853,0.000490021,0.0276439,0.0243919
5.26715,0.0,0.0216555,0.0243509
5.26561,0.0,0.0267421,0.023928
5.26553,0.000511032,0.0234018,0.0242914
5.26511,0.000134056,0.0220889,0.0243146
5.26501,0.000135617,0.0224028,0.0242374
5.26426,0.000141802,0.0239946,0.0239885
5.26344,0.000663852,0.0204107,0.025
5.26315,0.000149472,0.0222496,0.0242808
5.26296,0.00128939,0.0285913,0.025
5.26258,0.00180393,0.0255773,0.025
5.26252,0.00147591,0.0280013,0.025
5.2622,0.00013829,0.028163,0.0242765
5.26123,0.000171677,0.023838,0.0240211
5.26088,0.000126218,0.0214113,0.0244993
5.26065,0.0,0.0287696,0.0243505
5.26009,0.000938276,0.0207956,0.025
5.2599,0.000623727,0.0209607,0.0248397
5.25889,0.000488768,0.0269752,0.024274
5.25887,0.000132189,0.0287853,0.0244405
5.25583,0.0018315,0.0248401,0.025
5.25283,0.00118762,0.0234554,0.024662
5.25215,0.0,0.0245761,0.0238381
5.25194,0.000466661,0.0278305,0.024395
5.25165,0.000119103,0.0228373,0.0241184
5.25089,0.0,0.0282621,0.0241942
5.25047,0.000702032,0.0237635,0.0243485
5.24523,0.00183941,0.0243989,0.025
5.24488,9.00005e-05,0.0298719,0.0247862
5.24424,0.000851922,0.0295472,0.025
5.24381,0.000215241,0.0292658,0.0246199
5.24222,0.00161578,0.0224613,0.025
5.2422,-1.0842000000000001e-19,0.0292892,0.0245
5.24169,0.000282717,0.0281495,0.0243415
5.2413,0.000853058,0.0270284,0.0244854
5.2409,0.000193078,0.0245645,0.0239547
5.24066,0.000444622,0.0281473,0.0244368
5.24052,0.000338813,0.0265746,0.0241071
5.23943,0.000456739,0.020786,0.0248044
5.23933,0.0,0.0218697,0.0242609
5.23901,0.000369659,0.0256042,0.0240613
5.23877,0.000308374,0.0284653,0.0244329
5.23774,0.000536725,0.0231873,0.0243041
5.23709,0.000670916,0.027783,0.024488
5.23614,-1.0842000000000001e-19,0.0211542,0.0245
5.23337,1.77136e-05,0.0296518,0.0246319
5.23267,0.000388729,0.0261536,0.0240951
5.23226,1.69531e-05,0.0207822,0.0246291
5.23182,0.0,0.0221542,0.0241722
5.23114,0.00184433,0.0239531,0.025
5.22948,0.0005,0.0201113,0.025
5.2285,0.00176143,0.0230912,0.025
5.22796,0.000458385,0.0289911,0.024646
5.22728,0.000760494,0.026564,0.0243614
5.22717,0.000194456,0.0271463,0.0240718
5.22665,0.00041861,0.0218337,0.0244947
5.22638,0.000120234,0.0290948,0.0244923
5.22624,0.00128883,0.0238318,0.0246642
5.22421,0.0,0.022011,0.0242038
5.22381,0.000329627,0.0231116,0.0241738
5.22343,0.00182401,0.0235111,0.025
5.22306,0.0,0.0232592,0.0239381
5.22262,0.0,0.0257874,0.0238043
5.22261,0.0,0.0215081,0.0243452
5.22232,0.000689546,0.0298523,0.025
5.22211,0.0150075,0.0103368,0.0249726
5.22198,0.0,0.0289155,0.0243451
5.22175,0.00135148,0.0214258,0.025
5.22115,8.7485e-05,0.0204102,0.0247825
5.22084,1.68825e-05,0.0206417,0.0246288
5.2197,0.000634079,0.0248499,0.0242073
5.21941,0.0001809,0.0265156,0.0239715
5.21853,0.000686641,0.0292512,0.0248164
5.21713,0.0148078,0.0103404,0.0249738
5.21576,0.0152101,0.0103354,0.0249721
5.21401,0.0142254,0.0103368,0.0249726
5.21398,0.0,0.0284082,0.0241891
5.21384,0.000281247,0.0206192,0.0247694
5.21341,0.015413,0.0103348,0.0249719
5.21294,0.000220354,0.021162,0.024578
5.21267,0.000382161,0.0258774,0.0240505
5.2124,0.000329931,0.0200038,0.0249702
5.21093,0.0,0.0285471,0.0242256
5.21038,0.00135154,0.0251975,0.0246457
5.21023,0.000149822,0.0273625,0.0240581
5.21011,0.0,0.0213738,0.0243758
5.21006,0.014522,0.0102229,0.0249162
5.20938,0.00052913,0.0267253,0.024213
5.20907,0.0149025,0.0101935,0.024895
5.20904,0.0005,0.0301569,0.025
5.20841,-1.0842000000000001e-19,0.0210128,0.0245
5.20796,0.0146985,0.0102009,0.0249007
5.2079,0.000179124,0.0236216,0.0239889
5.20754,0.000196095,0.0215467,0.0244338
5.20708,0.000145639,0.0284903,0.0243017
5.20657,0.0146139,0.0103496,0.0249768
5.20654,0.0151091,0.0101909,0.024893
5.20635,-1.0842000000000001e-19,0.0294191,0.0245
5.2054,0.000161307,0.0226849,0.024122
5.20535,0.000360554,0.0278071,0.0242732
5.20482,0.000741562,0.0254182,0.0242576
5.20479,0.000194152,0.0209958,0.0246059
5.20461,0.000536394,0.0265043,0.0241886
5.20446,0.014023,0.010331,0.0249706
5.204,0.0144188,0.010347,0.024976
5.20394,0.0153214,0.01019,0.0248923
5.20357,0.0143456,0.010193,0.0248946
5.20233,0.0156117,0.010338,0.024973
5.20233,0.000180311,0.0283236,0.0242746
5.20178,0.000509793,0.0272469,0.0242622
5.20084,0.000619387,0.0218872,0.024552
5.19941,0.000490554,0.0225078,0.0243506
5.19922,0.000469983,0.0240181,0.0241251
5.19839,0.0155321,0.0101873,0.0248902
5.19806,0.00123136,0.0290183,0.025
5.1959,0.000158293,0.0219009,0.0242985
5.19542,0.000939563,0.0223704,0.0246101
5.19495,0.014143,0.0101896,0.024892
5.19422,0.000306995,0.0288245,0.0244801
5.19389,0.0138191,0.0103316,0.0249708
5.1938,0.00028478,0.0228877,0.0241482
5.19166,0.0,0.02906,0.0243556
5.19087,2.03969e-05,0.0297988,0.0246414
5.19,0.000504032,0.0297732,0.0248651
5.18921,8.63735e-05,0.0300321,0.0247809
5.18851,0.000331726,0.0302656,0.0249708
5.18822,0.000384461,0.0294844,0.0247114
5.188,0.000318946,0.0223555,0.0242698
5.18772,0.000344575,0.0273447,0.0241571
5.18769,0.000178532,0.0301738,0.024883
5.18608,0.000365087,0.0275932,0.0242125
5.18606,0.000706075,0.0202162,0.025
5.18575,0.000418254,0.0204596,0.0248345
5.18557,0.00134053,0.0243251,0.0246265
5.18538,0.00187258,0.0263262,0.025
5.18524,0.000173289,0.0200961,0.0248785
5.18435,0.000835574,0.024893,0.0242948
5.18318,0.0139233,0.0101768,0.0248815
5.18272,0.000307704,0.0297602,0.024771
5.1826,0.0136145,0.0103327,0.0249712
5.18175,0.0,0.0279844,0.0240487
5.18174,0.0157323,0.0101982,0.0248986
5.18092,0.0005,0.0199143,0.025
5.18019,0.000713627,0.0228066,0.0243992
5.17995,0.000595327,0.0214528,0.0246243
5.17763,0.0137103,0.0101913,0.0248933
5.17589,0.000700334,0.025958,0.024219
5.17538,0.000296493,0.0250362,0.0239334
5.17529,0.000302822,0.0218989,0.0243579
5.17527,-1.0842000000000001e-19,0.0208643,0.0245
5.17506,0.00047113,0.0248194,0.0240526
5.17472,0.0161861,0.0103363,0.0249725
5.17411,0.0160646,0.0102035,0.0249026
5.17377,0.0158992,0.0102305,0.0249212
5.17212,0.000548186,0.0206057,0.0248203
5.17197,0.000468472,0.0212118,0.0246236
5.17191,0.0158019,0.0103514,0.0249774
5.17096,0.000491957,0.029615,0.0247857
5.16977,0.00139698,0.0230495,0.0247357
5.16823,0.0134158,0.0103349,0.024972
5.1674,0.0149078,0.0105,0.025
5.16668,0.000925378,0.0204231,0.025
5.16657,0.0159941,0.0103524,0.0249777
5.16635,0.0151057,0.0105,0.025
5.16625,0.000991755,0.0259614,0.024393
5.1662,1.94274e-05,0.020491,0.024638
5.16572,0.000306151,0.0247606,0.0239346
5.16521,0.0147098,0.0105,0.025
5.16519,0.000958364,0.0286091,0.0247375
5.16492,8.31965e-05,0.0202459,0.0247762
5.16447,0.000292246,0.0203254,0.0248156
5.1636,0.0,0.0227359,0.0239569
5.16304,0.0153036,0.0105,0.025
5.1621,0.000120434,0.0292505,0.024466
5.1616,0.00091566,0.029727,0.025
5.16134,0.0,0.0292077,0.0243715
5.16008,0.000691833,0.030053,0.025
5.1599,0.000411026,0.0253283,0.0239912
5.15877,0.00014095,0.0216685,0.024308
5.15833,0.000538077,0.023848,0.0241371
5.15796,0.014314,0.0105,0.025
5.15741,0.000116851,0.0281241,0.0241309
5.15731,0.0163861,0.0103296,0.0249701
5.15709,0.0155016,0.0105,0.025
5.15608,0.0145119,0.0105,0.025
5.15605,0.0,0.0251333,0.0237095
5.15588,0.00131469,0.0210093,0.025
5.15547,0.0141161,0.0105,0.025
5.15541,0.0135013,0.0101781,0.0248826
5.15398,0.000665286,0.028136,0.0244642
5.15394,0.0162657,0.0101773,0.024882
5.15243,-1.0842000000000001e-19,0.029575,0.0245
5.15241,0.0165929,0.0103257,0.0249686
5.15198,0.0147847,0.0100899,0.024786
5.15192,0.0145365,0.0100901,0.0247863
5.15182,0.0139181,0.0105,0.025
5.15083,0.0152187,0.0100855,0.0247797
5.1501,0.0,0.0217234,0.0241945
5.14972,0.000665353,0.0200195,0.025
5.14946,0.00188621,0.0267627,0.025
5.14904,0.000337144,0.0198045,0.0249727
5.14764,0.000488015,0.022044,0.0243908
5.14711,0.00039543,0.0215477,0.0244693
5.14657,0.000489782,0.0227288,0.024247
5.14602,0.00033736,0.0239491,0.0239846
5.14595,0.000919047,0.023141,0.0244306
5.14579,0.0,0.0212397,0.0243471
5.14495,0.000152453,0.0212585,0.0244286
5.14413,0.00103971,0.0247534,0.0243819
5.14289,0.0132193,0.0103421,0.0249744
5.14218,0.0156995,0.0105,0.025
5.14168,0.000290168,0.0225558,0.0241552
5.14168,0.000275077,0.0294404,0.0245932
5.14164,0.013302,0.0101981,0.0248986
5.14073,0.0150001,0.010076,0.0247649
5.14,0.0137202,0.0105,0.025
5.13945,0.00109172,0.0219436,0.0247055
5.13897,0.000140191,0.0225193,0.0240656
5.13886,0.000753042,0.0211623,0.0247193
5.13883,2.13327e-05,0.0299474,0.0246445
5.13859,0.000196676,0.0275768,0.0240453
5.13728,0.0002988,0.0220901,0.0242622
5.13674,0.000413378,0.0221839,0.024305
5.13607,0.00102066,0.0253266,0.0243581
5.13517,-1.0842000000000001e-19,0.0207072,0.0245
5.13455,0.000285988,0.0299314,0.0247728
5.13437,0.000229838,0.0207845,0.0246074
5.13419,0.000353771,0.026887,0.0240329
5.13383,0.00185524,0.0272041,0.025
5.13375,0.0164856,0.0101842,0.0248877
5.13176,0.0159063,0.0101024,0.0248032
5.13133,0.00134898,0.0267858,0.0246444
5.13106,0.0154419,0.0100747,0.0247629
5.13071,0.000459243,0.0209642,0.0246438
5.1304,0.0142701,0.0100762,0.0247654
5.13,0.00130599,0.0271871,0.0246589
5.12994,0.0130254,0.010342,0.0249744
5.1299,0.0135223,0.0105,0.025
5.12983,0.00117033,0.0294348,0.025
5.12914,0.0,0.0286825,0.0241679
5.12896,0.0140715,0.0100822,0.0247746
5.1289,0.0005,0.0303539,0.025
5.12818,0.000121536,0.0294116,0.0244818
5.12782,0.000665384,0.028797,0.0245911
5.12755,0.0,0.0281658,0.0240284
5.12731,0.0013056,0.0278231,0.0247408
5.12706,0.000970452,0.0272542,0.0244626
5.12664,0.0167957,0.0103272,0.0249692
5.12649,0.0,0.0272598,0.0238419
5.12591,0.0010604,0.0275504,0.0245594
5.12534,0.000629529,0.0290985,0.0246503
5.12527,0.0,0.0264506,0.0237331
